id;type;file
Luna Park;overmap_special;data/json/overmap/overmap_special/specials.json
evac_center_2_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
ACT_FERTILIZE_PLOT;activity_type;data/json/player_activities.json
constr_remove_glass_frosted_door;construction;data/json/deconstruction.json
constr_wood_wall_y;construction;data/json/construction.json
Lab_MUTAGEN_2x2x2;overmap_special;data/json/overmap/overmap_special/lab_modular/lab_mini_specials.json
refctr_NE1e_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
achievement_lvl_10_rifle;achievement;data/json/achievements.json
mon_shoggoth_flesh_only;MONSTER;data/mods/TEST_DATA/monsters.json
TALK_USE_ITEM;talk_topic;data/json/npcs/common_chat/TALK_COMMON_ALLY.json
test_oxygen;GENERIC;data/mods/TEST_DATA/items.json
Lake Retreat;overmap_special;data/mods/Magiclysm/worldgen/overmap_specials.json
t_diesel_pump_a;terrain;data/json/furniture_and_terrain/terrain-manufactured.json
refctr_NW2e_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE1b_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
largebuilding;scenario;data/json/scenarios.json
Mobile Home Park Mutable;overmap_special;data/json/overmap/overmap_mutable/mobile_home_park_mutable.json
nested_all_gloves_survivor;nested_category;data/json/recipes/nested.json
evac_center_22_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_kiln_empty;construction;data/json/construction.json
TALK_MISSION_DESCRIBE;talk_topic;data/json/npcs/common_chat/TALK_COMMON_MISSION.json
mil_armor_torso;item_group;data/json/itemgroups/Clothing_Gear/clothing.json
combat_cyborg_harvest;item_group;data/mods/Xedra_Evolved/itemgroups/monster_drops.json
watermelon_harv;harvest;data/mods/TropiCataclysm/tropical_harvest.json
score_broken_left_arm;score;data/json/scores.json
Wind Turbine;overmap_special;data/json/overmap/overmap_special/specials.json
NC_SOLDIER_coat;item_group;data/json/npcs/NC_SOLDIER.json
ALLERGEN_JUNK;json_flag;data/json/flags.json
prac_speech_int;practice;data/json/recipes/practice/social.json
morale_hot;morale_type;data/json/morale_types.json
refctr_SE5d_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_sign;construction;data/json/construction.json
EOC_TELEPORT_RECIPE_TEACHER;effect_on_condition;data/mods/MindOverMatter/effectoncondition/eoc_learn_recipes.json
constr_carpet_conc_red;construction;data/json/construction.json
test_food;GENERIC;data/mods/TEST_DATA/items.json
armor_xl_scrapsuit;ARMOR;data/json/items/armor/suits_protection.json
nested_sewing_tools;nested_category;data/json/recipes/nested.json
refctr_NW1c_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
test_fire_ax_mostly_wood;TOOL;data/mods/TEST_DATA/items.json
nested_arminggloves_nylon;nested_category;data/json/recipes/nested.json
constr_remove_g_linoleum_tiles;construction;data/json/deconstruction.json
constr_revert_window_domestic_taped;construction;data/json/construction.json
EOC_technomancer_caster_level_boost_finish_casting;effect_on_condition;data/mods/Magiclysm/eoc_caster_level_boosts.json
NC_ISHERWOOD_CLAIRE_pants;item_group;data/json/npcs/isherwood_farm/NPC_Claire_Isherwood.json
source_of_electronics;overmap_location;data/json/npcs/destination_locations.json
ACT_HAND_CRANK;activity_type;data/json/player_activities.json
reloaded_5x50dart;MIGRATION;data/mods/Aftershock/items/migration_items.json
afs_habitat_residential_furnishing;palette;data/mods/Aftershock/maps/mapgen_pallete/afs_habitat_structure.json
refctr_SW4c_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_warehouse_shelf;construction;data/json/construction.json
f_snow_small;furniture;data/mods/Aftershock/maps/furniture_and_terrain/terrain_groundxeno.json
test_compass_N_nowidth;widget;data/mods/TEST_DATA/widgets.json
spell_components_samsara;requirement;data/mods/Magiclysm/requirements/spell_components.json
blood_weave;effect_type;data/mods/Xedra_Evolved/effects/effects.json
scrap_faux_fur;GENERIC;data/json/items/resources/tailoring.json
evac_center_6_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_ARMY_bashing;item_group;data/mods/innawood/npcs/NC_ARMY.json
refctr_W3e_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S5c_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
EOC_bombastic_perks_initialize;effect_on_condition;data/mods/BombasticPerks/corefiles/core_eocs.json
baseball_field;city_building;data/json/overmap/multitile_city_buildings.json
constr_revert_pavement_y_bg_dp;construction;data/json/construction.json
TEST_ARMOR_MUTATION;mutation;data/mods/TEST_DATA/mutations.json
refctr_E3a_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
test_t_prying1;terrain;data/mods/TEST_DATA/terrain.json
fabric_standard_permeable;requirement;data/json/requirements/materials.json
test_microlab;overmap_special;data/mods/TEST_DATA/overmap_specials.json
MA_200_NEW_ASHFORD;city;data/mods/MA/cities.json
ALLERGEN_DRIED_VEGETABLE;json_flag;data/json/flags.json
godco_change_trader;effect_on_condition;data/json/mapgen/godco/godco_eocs.json
constr_remove_halfway_reinforced_concrete_wall;construction;data/json/deconstruction.json
refctr_N1a_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
convention_center;city_building;data/json/overmap/multitile_city_buildings.json
paramedic;profession;data/json/professions.json
NC_HACKER_misc;item_group;data/mods/innawood/npcs/class_item_groups.json
LOOT_PDRINK;LOOT_ZONE;data/json/loot_zones.json
source_of_luxuries;overmap_location;data/json/npcs/destination_locations.json
refctr_S3c_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NE3a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_skylight_frame_shingle_roof;construction;data/json/construction.json
constr_column_halfway;construction;data/json/construction.json
refctr_NE1c_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S1b_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_revert_wood_wall_paint_p;construction;data/json/construction.json
nested_tea;nested_category;data/json/recipes/nested.json
f_smoking_rack_active;furniture;data/json/furniture_and_terrain/furniture-tools.json
refctr_W4a_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
nested_pouch;nested_category;data/json/recipes/nested.json
constr_sconc_wall_halfway;construction;data/json/construction.json
dissect_slime_sample_large;harvest;data/json/harvest_dissect.json
carpentry;profession;data/json/hobbies.json
guns_rare;item_group;data/json/itemgroups/Weapons_Mods_Ammo/guns.json
dissect_medical_sample_small;harvest;data/json/harvest_dissect.json
NC_COWBOY_hat;item_group;data/json/npcs/NC_COWBOY.json
MA_88_EASTON;city;data/mods/MA/cities.json
extscenario_marloss;scenario;data/mods/extra_mut_scen/mutation_scenarios.json
nested_arminggloves_wool;nested_category;data/json/recipes/nested.json
constr_wooden_flagpole;construction;data/json/construction.json
Island_5_forest;overmap_special;data/mods/desert_region/overmap/location_blacklist.json
evac_center_18_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N5a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NW1c_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_fvat_empty;construction;data/json/construction.json
Island_4;overmap_special;data/mods/innawood/overmap/specials_kept.json
refctr_S3b_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S1d_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_strconc_wall_rope;construction;data/json/construction.json
grenade_ammo_smoke;AMMO;data/mods/Generic_Guns/ammo/grenade.json
MA_243_QUINCY;city;data/mods/MA/cities.json
refctr_S4e_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
targeted;effect_type;data/json/effects.json
build_autodoc_from_plate;construction;data/mods/Sky_Island/constructions.json
corpse_stabbed_deep_one;GENERIC;data/mods/Mythos-Creatures/items/corpses/mythos.json
app_standing_directed_floodlight;construction;data/json/construction.json
constr_reinforced_plastic_window_curtain;construction;data/json/construction.json
test_nicotine;addiction_type;data/mods/TEST_DATA/addictions.json
EOC_FACTION_SUCCESSION_IMMEDIATE;effect_on_condition;data/json/npcs/missiondef.json
MA_67_CONCORD;city;data/mods/MA/cities.json
defense_mode_caravan_spawn;effect_on_condition;data/mods/Defense_Mode/eocs.json
refctr_N4d_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
xe_cold_iron_bash_damage;damage_type;data/mods/Xedra_Evolved/damage_types.json
refctr_NW2d_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
score_broken_bones;score;data/json/scores.json
MA_84_EAST_BROOKFIELD;city;data/mods/MA/cities.json
refctr_S1b_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
Hunting Lodge - Normal;overmap_special;data/json/overmap/overmap_special/specials.json
refctr_SE4a;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
npc_misc;item_group;data/mods/innawood/npcs/items_generic.json
shotgun_hunter;profession;data/json/professions.json
phavian_surface_lab;overmap_special;data/mods/MindOverMatter/overmap/overmap_specials.json
constr_single_pane_glass;construction;data/json/construction.json
refctr_W1c_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
s_jewelry_shop;city_building;data/json/overmap/multitile_city_buildings.json
refctr_NE3c_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
urban_14_dense_house_mart_food;city_building;data/json/overmap/multitile_city_buildings.json
ignore_fall_damage;effect_type;data/json/effects.json
VORPAL;technique;data/json/techniques.json
NC_ARMY_cutting;item_group;data/mods/innawood/npcs/NC_ARMY.json
morale_game_found_kitten;morale_type;data/json/morale_types.json
nested_nodachi;nested_category;data/json/recipes/nested.json
ACT_HACKING;activity_type;data/json/player_activities.json
refctr_SW1a_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
nested_all_chainmail_aventail;nested_category;data/json/recipes/nested.json
NC_ARSONIST_weapon_random;item_group;data/json/npcs/NC_ARSONIST.json
evac_center_3_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
EOC_VITAKIN_MATRIX_BOOST;effect_on_condition;data/mods/MindOverMatter/effectoncondition/eoc_power_effects.json
o_lightindustry;overmap_special;data/json/overmap/overmap_special/specials.json
refctr_NE2d_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
hotel_3;city_building;data/json/overmap/multitile_city_buildings.json
refctr_NW4a_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
evac_center_5_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N1a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S3e_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S4c_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE3a_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
Expertise_Medical_Given;trait_group;data/json/npcs/expertise_traits.json
constr_carpet_linoleum_gray_red;construction;data/json/construction.json
t_metal_dock_deep;terrain;data/json/furniture_and_terrain/terrain-bridges-docks.json
nested_all_helmet_bronze;nested_category;data/json/recipes/nested.json
extscenario_alpha;scenario;data/mods/extra_mut_scen/mutation_scenarios.json
refctr_SW1d_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
AEP_PER_DOWN;enchantment;data/json/artifact/legacy_artifact_passive.json
mon_test_zombie_only_fire;MONSTER;data/mods/TEST_DATA/monsters.json
refctr_N2a;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_clay_kiln;construction;data/json/construction.json
constr_skylight_frame_tar_roof;construction;data/json/construction.json
test_cmdline_book;BOOK;data/mods/TEST_DATA/items.json
needlegun;MIGRATION;data/mods/Aftershock/items/migration_items.json
app_tablesaw;construction;data/json/construction.json
constr_revert_sconc_wall_paint_r;construction;data/json/construction.json
e_combatsaw_on;TOOL;data/json/items/melee/swords_and_blades.json
NC_ARSONIST_rifle;item_group;data/json/npcs/NC_ARSONIST.json
constr_triple_pane_glass_taped;construction;data/json/construction.json
constr_wall_log;construction;data/json/construction.json
science_club_mem;profession;data/json/professions.json
refctr_E1b_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
controls_turret;vehicle_part;data/json/vehicleparts/vehicle_parts.json
EOC_recipe_test_1;effect_on_condition;data/mods/TEST_DATA/EOC.json
xe_troll_slayer;profession;data/mods/Xedra_Evolved/player/professions.json
MMA_MARTIAL_ARTS_SUBLIME;mutation;data/mods/MMA/mutations.json
corpse_halved_upper_deep_one;GENERIC;data/mods/Mythos-Creatures/items/corpses/mythos.json
constr_remove_pavement;construction;data/json/deconstruction.json
MA_236_PITTSFIELD;city;data/mods/MA/cities.json
f_wind_mill_active;furniture;data/json/furniture_and_terrain/furniture-tools.json
refctr_SW1a_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
dev:default;MOD_INFO;data/mods/default.json
NC_SCIENTIST;npc_class;data/json/npcs/classes.json
MA_170_MARLBOROUGH;city;data/mods/MA/cities.json
refctr_SE1a_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SW3e;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
hp_torso_graph;widget;data/json/ui/hp.json
max_effected;effect_type;data/mods/TEST_DATA/effects.json
constr_splitrail_fencegate;construction;data/json/construction.json
constr_remove_palisade_embrasure;construction;data/json/deconstruction.json
refctr_E1c_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N1d_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
conduct_no_cbm;conduct;data/json/conducts.json
constr_place_screw_press;construction;data/json/construction.json
refctr_S1a_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_wall_cyan;construction;data/json/construction.json
NC_BUNKER_MERCHANT_shoes;item_group;data/json/npcs/bunker_shop/NC_BUNKER_MERCHANT.json
HUMAN_ADDONS;mutation;data/json/mutations/mutations.json
constr_clean_broken_window;construction;data/json/construction.json
MA_158_LITTLETON;city;data/mods/MA/cities.json
NC_ARSONIST_shoes;item_group;data/json/npcs/NC_ARSONIST.json
nested_shelled_nuts;nested_category;data/json/recipes/nested.json
HUMAN_MOUTH;mutation;data/json/mutations/mutations.json
hammer_turret_system;GUN;data/mods/Xedra_Evolved/items/guns.json
refctr_NE1e_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
test_jack_small;TOOL;data/mods/TEST_DATA/items.json
t_rock_halite;terrain;data/mods/innawood/mining/furniture_and_terrain/veins.json
constr_carpet_strconc_red;construction;data/json/construction.json
parking_garage2x2;city_building;data/json/overmap/multitile_city_buildings.json
t_rock_gold;terrain;data/mods/innawood/mining/furniture_and_terrain/veins.json
refctr_NE2b;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
limb_footing_movecost_mod;character_mod;data/json/character_modifiers.json
nested_all_demi_gaunt;nested_category;data/json/recipes/nested.json
pagan_cult_leader;npc;data/json/npcs/valhalla_cult/npcs.json
MA_140_HUBBARDSTON;city;data/mods/MA/cities.json
Evac Shelter Vandalized 2;overmap_special;data/json/overmap/overmap_special/specials.json
test_can_drink;GENERIC;data/mods/TEST_DATA/items.json
NC_OPS_bashing;item_group;data/mods/Military_Professions/npc/NC_OPS.json
refctr_NE4c_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
shocking_teleport_damage;SPELL;data/mods/Magiclysm/Spells/stormshaper.json
constr_remove_t_thconc_y_floor;construction;data/json/deconstruction.json
masonrysaw_on;TOOL;data/json/items/tool/masonry.json
constr_repair_door_peep;construction;data/json/construction.json
constr_skylight_frame_thatched_roof;construction;data/json/construction.json
urban_10_house_brick_pool;city_building;data/json/overmap/multitile_city_buildings.json
refctr_E3c;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_brick_oven_finisher;construction;data/json/construction.json
fabric_standard_nostretch_small;requirement;data/json/requirements/materials.json
refctr_W3b_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NE4a_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_W5d_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_wood_keg;construction;data/json/construction.json
deluxe_cheeseburger_wheat_free;COMESTIBLE;data/json/items/comestibles/meat_dishes.json
evac_center_21_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S3e_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
xl_helmet_demonchitin;ARMOR;data/mods/Magiclysm/items/armor.json
cust_constr_blz_freezer_vehicle;construction;data/mods/BlazeIndustries/recipes/blaze_construction_recipes.json
constr_riverbridge_dp;construction;data/json/construction.json
mon_test_speed_desc_base_150;MONSTER;data/mods/TEST_DATA/monsters.json
refctr_E2d_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_W4b;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
mon_test_weakpoint_mon;MONSTER;data/mods/TEST_DATA/monsters.json
prac_lockpicking_crude;practice;data/json/recipes/practice/devices.json
score_distance_walked;score;data/json/scores.json
took_xanax_visible;effect_type;data/json/effects.json
constr_m_frame;construction;data/json/construction.json
marathon_runner;profession;data/json/hobbies.json
NC_OPS_cutting;item_group;data/mods/innawood/npcs/NC_OPS.json
refctr_W1b_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NW5c;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
evac_center_12_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
plating_hard;vehicle_part;data/json/vehicleparts/vehicle_parts.json
cosplay;profession;data/json/hobbies.json
evac_center_16_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE1a;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
nested_all_survivor_pants;nested_category;data/json/recipes/nested.json
MA_13_ASHFIELD;city;data/mods/MA/cities.json
refctr_SE4e_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
npc_masks;item_group;data/json/npcs/items_generic.json
NC_DOCTOR_masks;item_group;data/mods/innawood/npcs/class_item_groups.json
constr_metal_gate;construction;data/json/construction.json
MA_157_LINCOLN;city;data/mods/MA/cities.json
refctr_S5b_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_forge_rock;construction;data/json/construction.json
Evac Shelter Unfinished 1;overmap_special;data/json/overmap/overmap_special/specials.json
refctr_S3c_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
score_buried_corpses;score;data/json/scores.json
constr_gravelbag_half;construction;data/json/construction.json
DEBUG_NOTEMP;mutation;data/json/mutations/mutations.json
refctr_NW3e_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_DOCTOR_coat;item_group;data/json/npcs/NC_DOCTOR.json
test_int_remove;effect_type;data/mods/TEST_DATA/effects.json
refctr_SE3c_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
achievement_vehicle_velocity_rail_150mph;achievement;data/json/achievements.json
refctr_NE4a_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_COWBOY_coat;item_group;data/mods/innawood/npcs/class_item_groups.json
football_expert;profession;data/json/hobbies.json
NC_OPS_weapon_random;item_group;data/mods/innawood/npcs/NC_OPS.json
refctr_NW2e_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_extract_clay;construction;data/json/construction.json
mon_troll_goblin_tamed;MONSTER;data/mods/Magiclysm/monsters/goblin.json
ap_minifridge;vehicle_part;data/json/furniture_and_terrain/appliances.json
refctr_NW1d_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
prac_dodge_beg;practice;data/json/recipes/practice/melee.json
earphones;effect_type;data/json/effects.json
achievement_lvl_10_gun;achievement;data/json/achievements.json
morale_honey;morale_type;data/json/morale_types.json
sound_focus_layout;widget;data/json/ui/layout.json
refctr_SE3c_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SW4d_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_119_HAMILTON;city;data/mods/MA/cities.json
refctr_W2a;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NE2a_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
ap_heater_large;vehicle_part;data/json/furniture_and_terrain/appliances.json
test_arrow_wood;AMMO;data/mods/TEST_DATA/items.json
ACT_LONGSALVAGE;activity_type;data/json/player_activities.json
vid_games;profession;data/json/hobbies.json
nested_all_brigandine_vest;nested_category;data/json/recipes/nested.json
defense_caravan_ranged;item_group;data/json/itemgroups/defense_mode.json
newly_clairsentient;profession;data/mods/MindOverMatter/hobbies.json
f_snow_large;furniture;data/mods/Aftershock/maps/furniture_and_terrain/terrain_groundxeno.json
achievement_mutation_threshold_spider;achievement;data/json/achievements.json
power_balance_graph_label;widget;data/json/ui/power.json
MA_288_SUDBURY;city;data/mods/MA/cities.json
evac_center_23_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_90_EGREMONT;city;data/mods/MA/cities.json
broken_plasticgolem;GENERIC;data/mods/Magiclysm/items/constructs.json
NC_DOCTOR_pants_male;item_group;data/mods/innawood/npcs/class_item_groups.json
MA_192_MONTAGUE;city;data/mods/MA/cities.json
ap_freezer;vehicle_part;data/json/furniture_and_terrain/appliances.json
evac_center_10_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NW5d_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
exo_gantry;GENERIC;data/mods/Aftershock/items/vehicle_items.json
app_autoclave;construction;data/json/construction.json
refctr_SW5b_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE5b_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
afs_crude_plating;vehicle_part;data/mods/Aftershock/vehicles/vehicle_parts.json
refctr_W4d_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_263_SAVOY;city;data/mods/MA/cities.json
refctr_W3b_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
prac_mechanics_basic_robotics;practice;data/json/recipes/practice/mechanics.json
MA_317_WELLESLEY;city;data/mods/MA/cities.json
refctr_W4a_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
5x50_100_mag;MIGRATION;data/mods/Aftershock/items/migration_items.json
TALK_RADIO;talk_topic;data/json/npcs/common_chat/TALK_COMMON_ALLY.json
morale_dried_off;morale_type;data/json/morale_types.json
trait_group_LIGHTEATER;trait_group;data/json/npcs/starting_traits.json
refctr_NW2c;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_SCAVENGER_archery;item_group;data/mods/innawood/npcs/class_item_groups.json
was_laserlocked;effect_type;data/json/effects.json
hp_head_num_label;widget;data/json/ui/hp.json
no_hope;MOD_INFO;data/mods/No_Hope/modinfo.json
test_t_prying2;terrain;data/mods/TEST_DATA/terrain.json
constr_sconc_wall_embrasure;construction;data/json/construction.json
lab_surface_brick_basementE0;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_lab.json
constr_rope_tackle_hoist_ceiling;construction;data/json/construction.json
DEBUG_CARDIO;mutation;data/json/mutations/mutations.json
refctr_W5b_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N1a_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NE1b_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SW2a_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_SURVIVOR_CHEF_pants_male;item_group;data/json/npcs/NC_SURVIVOR_CHEF.json
refctr_SE2a;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
achievement_vehicle_velocity_drift_50mph;achievement;data/json/achievements.json
NC_FARMER_shoes;item_group;data/json/npcs/NC_FARMER.json
ACT_CHOP_LOGS;activity_type;data/json/player_activities.json
EOC_run_with_test_expects_fail;effect_on_condition;data/mods/TEST_DATA/EOC.json
refctr_NE3d_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NE1e_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE1b_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
evac_center_19_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_255_ROYALSTON;city;data/mods/MA/cities.json
apartments_con_tower_001;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_residential.json
survivalist;profession;data/json/professions.json
constr_mine_upstair;construction;data/json/construction.json
refctr_NW2a_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
parking_lot_3x1;city_building;data/json/overmap/multitile_city_buildings.json
morale_perm_radiophile;morale_type;data/json/morale_types.json
MA_176_MEDFORD;city;data/mods/MA/cities.json
EOC_recipe_test_2;effect_on_condition;data/mods/TEST_DATA/EOC.json
test_per_color_num;widget;data/mods/TEST_DATA/widgets.json
achievement_reach_max_z_level;achievement;data/json/achievements.json
vagabond;profession;data/json/professions.json
nested_rapier;nested_category;data/json/recipes/nested.json
refctr_N2e_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
movie_theater;city_building;data/json/overmap/multitile_city_buildings.json
defense_caravan_ammunition;item_group;data/json/itemgroups/defense_mode.json
refctr_S2b_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
test_glock;GUN;data/mods/TEST_DATA/items.json
test_disabled_when_empty;widget;data/mods/TEST_DATA/widgets.json
MA_283_STOCKBRIDGE;city;data/mods/MA/cities.json
constr_revert_strconc_wall_paint_gray;construction;data/json/construction.json
MA_83_EAST_BRIDGEWATER;city;data/mods/MA/cities.json
